Geneid,Symbol,Description,EntrezID,Counts_FM_1(FM_1),Counts_FM_3(FM_3),Counts_FM_4(FM_4),Counts_FM_6(FM_6),TPM_FM_1(FM_1),TPM_FM_3(FM_3),TPM_FM_4(FM_4),TPM_FM_6(FM_6),log2FC_FM_3_FM_1,log2FC_FM_6_FM_4,padj_FM_3_FM_1,padj_FM_6_FM_4,pvalue_FM_3_FM_1,pvalue_FM_6_FM_4,log2FC_mean,padj_best
ENSG00000171055,FEZ2,fasciculation and elongation protein zeta 2,9637.0,207,90,330,368,6.13549661386161,2.68512119857343,6.37182804060238,7.51161988984802,-1.21932316316435,0.180566681712106,0.0001008565390996,0.903031083872557,8.32753671475541e-06,0.442666469442025,-0.519378240726122,0.0001008565390996
ENSG00000073464,CLCN4,chloride voltage-gated channel 4,1183.0,388,185,634,563,15.1406891291623,7.26653975463106,16.1166177832488,15.1296444127909,-1.08685170834817,-0.147925207047806,0.0001010429970818,0.937365369730268,8.35029577982718e-06,0.512012875425527,-0.617388457697988,0.0001010429970818
ENSG00000223609,HBD,hemoglobin subunit delta,3045.0,1,23,0,3,0.229967914379928,5.32398828390754,0.0,0.475110808533328,4.34371490287084,4.65513157215884,0.0001017795940508,0.778637941053786,8.42600341362784e-06,0.253731343283582,4.49942323751484,0.0001017795940508
ENSG00000132669,RIN2,Ras and Rab interactor 2,54453.0,1,23,24,30,0.0320226081670104,0.741355554582557,0.500655134682629,0.661583042947412,4.34371490287084,0.343714919811994,0.0001017795940508,0.949742814203502,8.42600341362784e-06,0.546645441377296,2.343714911341417,0.0001017795940508
ENSG00000157827,FMNL2,formin like 2,114793.0,46,48,179,64,1.85373588664757,1.94703281799812,4.69909027565701,1.77613678590129,0.0424481489166405,-1.45864708993155,0.983430537022955,0.0001046487445456,0.932331136578605,5.94855128593683e-07,-0.7080994705074548,0.0001046487445456
ENSG00000181778,TMEM252,transmembrane protein 252,169693.0,35,5,65,56,7.44763558859332,1.07093321163986,9.01020064926072,8.20625126642625,-2.79545053986662,-0.191224675160574,0.0001052715626142,0.978579431905748,8.72276393327801e-06,0.613880342995128,-1.4933376075135971,0.0001052715626142
ENSG00000078177,N4BP2,NEDD4 binding protein 2,55728.0,15,59,13,8,0.4050398084278,1.60361632985437,0.228675972038112,0.148765712344754,1.94809142607822,-0.668777282000452,0.0001055580623947,0.88448460063668,8.76188843227326e-06,0.407172820969574,0.6396570720388841,0.0001055580623947
ENSG00000101557,USP14,ubiquitin specific peptidase 14,9097.0,15,59,32,25,0.663745709117279,2.62787369503945,0.922425238957606,0.761827920815091,1.94809142607822,-0.331284804880051,0.0001055580623947,0.926175241741688,8.76188843227326e-06,0.483808783909373,0.8084033105990845,0.0001055580623947
ENSG00000188997,KCTD21,potassium channel tetramerization domain containing 21,283219.0,292,135,446,462,19.4953444835629,9.07243445294203,19.3978524911407,21.242050987974,-1.13111794114959,0.074220450582542,0.0001058011087833,1.0,8.78977292035113e-06,0.745998635724935,-0.528448745283524,0.0001058011087833
ENSG00000166428,PLD4,phospholipase D family member 4,122618.0,31,94,27,29,1.1770982024274,3.59269926209583,0.667860100384558,0.75832506289625,1.57771498770516,0.12592256868679,0.0001070026096201,1.0,8.90518730405061e-06,0.906204154997366,0.851818778195975,0.0001070026096201
ENSG00000100296,THOC5,THO complex subunit 5,8563.0,1089,562,1185,944,36.621120549787,19.0231342689082,25.9592912548491,21.8616105166409,-0.973042957917205,-0.304600480305148,0.0001081756460893,0.674895869987875,9.02646223380678e-06,0.156252926102518,-0.6388217191111765,0.0001081756460893
ENSG00000177034,MTX3,metaxin 3,345778.0,32,96,26,32,1.07053127865913,3.2326793144386,0.566622038556868,0.73723470327788,1.56242466598757,0.321555698330645,0.0001081756460893,0.95460501357024,9.01951234351424e-06,0.563865223937516,0.9419901821591075,0.0001081756460893
ENSG00000151176,PLBD2,phospholipase B domain containing 2,196463.0,12,52,24,40,0.603927896730266,2.63420274018103,0.786838892330811,1.38634156897263,2.08527095813302,0.757267165648999,0.0001117980530697,0.566354702405706,9.36946225260631e-06,0.101391725482432,1.4212690618910095,0.0001117980530697
ENSG00000105677,TMEM147,transmembrane protein 147,10430.0,12,52,23,31,1.64975425448268,7.19587090000671,2.05985466122375,2.93498654114205,2.08527095813302,0.451902031248005,0.0001117980530697,0.883304914142995,9.36946225260631e-06,0.398309500122346,1.2685864946905125,0.0001117980530697
ENSG00000132361,CLUH,clustered mitochondria homolog,23277.0,16,61,20,27,0.614314289543598,2.35744993501418,0.500231875510796,0.713905632300514,1.90371620991593,0.453899563690266,0.0001119356551946,0.896382407934999,9.41362382267018e-06,0.431468139076714,1.178807886803098,0.0001119356551946
ENSG00000179981,TSHZ1,teashirt zinc finger homeobox 1,10194.0,37,106,82,105,1.18369187085256,3.41338137761412,1.70891918345615,2.31330368313776,1.49650495932738,0.37957247061485,0.0001119356551946,0.733919176189905,9.39820105311272e-06,0.206662791476864,0.938038714971115,0.0001119356551946
ENSG00000287586,,,,61,16,19,13,5.0109473734283,1.32297609772813,1.01675037022427,0.73542733525531,-1.94121059258065,-0.519938407103304,0.0001119356551946,0.88536701287707,9.41362382267018e-06,0.412429951851715,-1.230574499841977,0.0001119356551946
ENSG00000006282,SPATA20,spermatogenesis associated 20,64847.0,16,61,14,35,0.794223083726968,3.0478554528008,0.452711253272839,1.19645667354093,1.90371620991593,1.33749398744232,0.0001119356551946,0.165528982829223,9.41362382267018e-06,0.0093154316815973,1.620605098679125,0.0001119356551946
ENSG00000143486,EIF2D,eukaryotic translation initiation factor 2D,1939.0,7,40,18,20,0.229910892829127,1.32240203172986,0.385127689923387,0.452374288313409,2.47489460837704,0.174246234485803,0.0001121898274454,1.0,9.45135115339805e-06,0.882149552503752,1.3245704214314213,0.0001121898274454
ENSG00000237541,HLA-DQA2,"major histocompatibility complex, class II, DQ alpha 2",3118.0,7,40,2,24,1.27192130422479,7.3158400465933,0.236735249727331,3.00316955517363,2.47489460837704,3.52763753111535,0.0001121898274454,0.0026638473759223,9.45135115339805e-06,2.95077103294129e-05,3.001266069746195,0.0001121898274454
ENSG00000152082,MZT2B,mitotic spindle organizing protein 2B,80097.0,48,128,142,112,7.00622908735674,18.805941223904,13.50212649106,11.258162894436,1.39388774084162,-0.318683939983841,0.0001122382626271,0.782297453560084,9.46361097941808e-06,0.260651796944811,0.5376019004288894,0.0001122382626271
ENSG00000125484,GTF3C4,general transcription factor IIIC subunit 4,9329.0,43,118,91,97,1.26000338532509,3.48038487162951,1.73706224219239,1.95740818452045,1.43491576419294,0.115356437432058,0.0001127387661198,1.0,9.53045975069663e-06,0.714315406261808,0.775136100812499,0.0001127387661198
ENSG00000105176,URI1,URI1 prefoldin like chaperone,8725.0,44,120,64,63,2.13961337079475,5.87362047793669,2.02737147784111,2.10974314978676,1.4260652595151,0.0006703528985282,0.0001127387661198,1.0,9.527553842167e-06,1.0,0.7133678062068141,0.0001127387661198
ENSG00000236609,ZNF853,zinc finger protein 853,54753.0,4,32,16,11,0.274247450689106,2.20838401406481,0.714616965015422,0.519375790694818,2.94271307778556,-0.512324153753814,0.0001163051878703,0.916742215921126,9.86585327802597e-06,0.470866638687154,1.215194462015873,0.0001163051878703
ENSG00000175216,CKAP5,cytoskeleton associated protein 5,9793.0,24,78,40,51,0.744688790908438,2.43612846526931,0.808526573207892,1.08978333032522,1.67647974612245,0.372854264393019,0.0001174292674949,0.873884542913753,9.98687911139828e-06,0.385042674970773,1.0246670052577345,0.0001174292674949
ENSG00000282988,,,,78,24,89,104,9.79336346659847,3.03312647998096,7.27944063391421,8.99242902824028,-1.71403093993396,0.247775724185325,0.0001174292674949,0.88536701287707,9.98687911139828e-06,0.411529947199428,-0.7331276078743174,0.0001174292674949
ENSG00000146859,TMEM140,transmembrane protein 140,55281.0,2688,1427,7377,5070,307.874243164262,164.516732191747,550.420509402025,399.906498451088,-0.932326733499231,-0.517646102614119,0.0001181222152776,0.196915547850887,1.00630279594519e-05,0.0122121506501315,-0.724986418056675,0.0001181222152776
ENSG00000182463,TSHZ2,teashirt zinc finger homeobox 2,128553.0,2,26,1,1,0.0419513915068372,0.54894866287858,0.0136642911362806,0.0144451742261914,3.60165608624278,0.0207927220028503,0.0001206028126869,1.0,1.03095102231321e-05,1.0,1.8112244041228152,0.0001206028126869
ENSG00000188785,ZNF548,zinc finger protein 548,147694.0,13,54,34,30,0.559000078843337,2.33724524650375,0.952397321821398,0.888374697987979,2.0252496899684,-0.156567426510537,0.0001209329172437,1.0,1.0346541673532e-05,0.744627115878036,0.9343411317289314,0.0001209329172437
ENSG00000123064,DDX54,DEAD-box helicase 54,79039.0,26,82,45,44,1.3601893703609,4.31799255830622,1.53359002118979,1.58520383510646,1.63361036153639,-0.0090044345418323,0.000122366587773,1.0,1.0478118396246e-05,1.0,0.8123029634972788,0.000122366587773
ENSG00000140612,SEC11A,"SEC11 homolog A, signal peptidase complex subunit",23478.0,416,202,819,767,20.0670035586529,9.80804782939945,25.736164891652,25.4795040451027,-1.06060001126487,-0.0712338897923919,0.0001225928122512,1.0,1.05064237871604e-05,0.749623782441074,-0.5659169505286309,0.0001225928122512
ENSG00000258352,IFITM3P6,IFITM3P pseudogene 6,,3,29,11,3,1.31802506152078,12.8245584100356,3.14822548517988,0.907674380481582,3.20190774063531,-1.80908479825822,0.0001231994816264,0.468619493684623,1.05673946854898e-05,0.0660006694121014,0.6964114711885449,0.0001231994816264
ENSG00000256229,ZNF486,zinc finger protein 486,90649.0,230,103,955,923,14.2598405322035,6.42785492134976,38.5710033194288,39.4089571940287,-1.17684654248924,-0.0257749046936654,0.0001235830541411,1.0,1.06183078875112e-05,0.910200686854725,-0.6013107235914528,0.0001235830541411
ENSG00000184677,ZBTB40,zinc finger and BTB domain containing 40,9923.0,101,232,115,193,2.91822737200713,6.74726467117587,2.16454353374314,3.8402674492335,1.17993944903612,0.76970525691997,0.0001235830541411,0.100299958883159,1.06183078875112e-05,0.0039617094967695,0.974822352978045,0.0001235830541411
ENSG00000114446,IFT57,intraflagellar transport 57,55081.0,58,147,23,28,4.23176429832257,10.7957500263437,1.09318092321073,1.40688279078776,1.32100048492976,0.30567628005399,0.0001246304193753,0.981135110992987,1.07173804739019e-05,0.617781909588132,0.8133383824918751,0.0001246304193753
ENSG00000100079,LGALS2,galectin 2,3957.0,2,15,0,23,0.63606971756465,4.80184339192663,0.0,5.03742936490559,2.81319296812944,7.54306152255539,0.0146165553704704,0.000127742870599,0.0033944362732259,7.44747824510112e-07,5.178127245342415,0.000127742870599
ENSG00000160326,SLC2A6,solute carrier family 2 member 6,11182.0,18,33,2,31,1.3504997656704,2.4921716794236,0.0977513435577596,1.60173295519137,0.851200494409202,3.89519605512736,0.169566479564029,0.000128746505894,0.0785181031299988,7.59981560808665e-07,2.373198274768281,0.000128746505894
ENSG00000113319,RASGRF2,Ras protein specific guanine nucleotide releasing factor 2,5924.0,14,56,20,25,0.336196747925986,1.35361608983922,0.312871640774519,0.413439427295137,1.97165753846961,0.343395731960863,0.0001304971879249,0.969579482810528,1.12694335877473e-05,0.590815219707144,1.1575266352152365,0.0001304971879249
ENSG00000172340,SUCLG2,succinate-CoA ligase GDP-forming subunit beta,8801.0,8,42,29,18,0.685884886383629,3.62453706386074,1.61968282022185,1.06277213869979,2.3555703689758,-0.661016162255453,0.0001324447219716,0.711683165821761,1.14762260912624e-05,0.188481090367949,0.8472771033601734,0.0001324447219716
ENSG00000166411,IDH3A,isocitrate dehydrogenase (NAD(+)) 3 catalytic subunit alpha,3419.0,6,37,28,33,0.232967642414489,1.44606590632245,0.708228040075375,0.882398382783868,2.58099376727966,0.259362992549111,0.0001324447219716,0.993630239090323,1.14744639653059e-05,0.654527308784247,1.4201783799143857,0.0001324447219716
ENSG00000269940,,,,121,46,111,109,52.4643003621062,20.0760540198412,31.3525035559508,32.5470343731113,-1.41168007572078,-0.0028365691828189,0.0001328027199668,1.0,1.15169244104717e-05,1.0,-0.7072583224517994,0.0001328027199668
ENSG00000182253,SYNM,synemin,23336.0,20,69,11,12,0.681561711771743,2.36682576655319,0.244196033903199,0.281619578816771,1.76145485919374,0.147319176329563,0.0001334095845742,1.0,1.1579275268036e-05,1.0,0.9543870177616515,0.0001334095845742
ENSG00000212802,RPL15P3,ribosomal protein L15 pseudogene 3,653232.0,35,101,87,63,15.0769208256889,43.7933322593998,24.4137556804171,18.689236878111,1.50677526328007,-0.441523458909362,0.0001334324424353,0.714131068269656,1.15997707773771e-05,0.19444596114282,0.532625902185354,0.0001334324424353
ENSG00000225492,GBP1P1,guanylate binding protein 1 pseudogene 1,,44,119,18,15,4.95604321602456,13.4918460859272,1.32076528355529,1.16353667395917,1.41400512493301,-0.237831422173856,0.0001334324424353,1.0,1.16007071728166e-05,0.747806525737786,0.588086851379577,0.0001334324424353
ENSG00000145365,TIFA,TRAF interacting protein with forkhead associated domain,92610.0,605,620,872,399,37.6594073322919,38.8464918263538,35.3594354860592,17.1039891071998,0.0164902330532673,-1.10430787095312,0.996462971881498,0.0001345800383203,0.948856755514895,8.04224103065991e-07,-0.5439088189499264,0.0001345800383203
ENSG00000166801,FAM111A,FAM111 trypsin like peptidase A,63901.0,2431,1295,3590,2348,89.1881877629082,47.8227072094352,85.8000539279734,59.3235159284755,-0.927370807213236,-0.589134146251577,0.0001352780183648,0.109041235528829,1.17710212744228e-05,0.0047394644851509,-0.7582524767324065,0.0001352780183648
ENSG00000119979,DENND10,DENN domain containing 10,404636.0,872,450,1564,1355,36.7211712895994,19.0745614948731,42.904961911956,39.2957647267622,-0.973044742698601,-0.183540142080243,0.0001384743930519,0.875374844324988,1.20693320281376e-05,0.387503847442614,-0.578292442389422,0.0001384743930519
ENSG00000119900,OGFRL1,opioid growth factor receptor like 1,79627.0,13282,7185,24519,18083,383.468590049141,208.8022151572,461.147444169461,359.536687039226,-0.905240042478977,-0.415871870967072,0.0001398534822921,0.384356074480219,1.22099163231303e-05,0.0426461962380809,-0.6605559567230246,0.0001398534822921
ENSG00000108244,KRT23,keratin 23,25984.0,2459,1312,2876,2679,224.48165020062,120.558590297796,171.03379445876,168.423016101772,-0.92507800359442,-0.0789737888682503,0.0001405789658147,1.0,1.22834994907404e-05,0.70596332836783,-0.5020258962313352,0.0001405789658147
ENSG00000170873,MTSS1,MTSS I-BAR domain containing 1,9788.0,22,73,18,32,0.754278092667903,2.5192640077621,0.402024064568661,0.755553463861464,1.7059171107575,0.848981042025706,0.0001417632303247,0.560624845926082,1.23973091670134e-05,0.0985853194300857,1.277449076391603,0.0001417632303247
ENSG00000173338,KCNK7,potassium two pore domain channel subfamily K member 7,10089.0,160,343,134,137,27.1194408051876,58.518997317035,14.7957259148203,15.9914455632254,1.08070698392903,0.0552836372561625,0.0001452244065556,1.0,1.27105751547419e-05,0.874360152177813,0.5679953105925962,0.0001452244065556
ENSG00000225697,SLC26A6,solute carrier family 26 member 6,65010.0,97,82,87,217,4.03225084331879,3.43108650796528,2.35594849261832,6.21215023591168,-0.260834242274527,1.34073542874349,0.544254321443968,0.0001485993624953,0.385166427309603,9.20488690577441e-07,0.5399505932344815,0.0001485993624953
ENSG00000147416,ATP6V1B2,ATPase H+ transporting V1 subunit B2,526.0,9061,4910,14811,11251,307.870673537309,167.925129565061,327.82895168984,263.262939004034,-0.902769533945687,-0.373220442658906,0.0001538966211116,0.478330638754787,1.34920299662805e-05,0.0692293141354764,-0.6379949883022965,0.0001538966211116
ENSG00000198932,GPRASP1,G protein-coupled receptor associated sorting protein 1,9737.0,26,81,37,30,1.01458226123252,3.18156605473035,0.940559712902535,0.806197748461325,1.61593564594235,-0.278125944583627,0.000154557515133,0.93924033323644,1.35612336554603e-05,0.526363369959789,0.6689048506793615,0.000154557515133
ENSG00000130699,TAF4,TATA-box binding protein associated factor 4,6874.0,276,129,463,487,7.45501206290036,3.50728443016762,8.14687384122318,9.05888275715748,-1.11537925613894,0.0962759800674935,0.0001554194732494,1.0,1.36481901519877e-05,0.675216792078749,-0.5095516380357232,0.0001554194732494
ENSG00000186260,MRTFB,myocardin related transcription factor B,57496.0,5,34,6,4,0.0799019897954146,0.546900746154124,0.0624610919476021,0.0440204006458675,2.71662993014409,-0.547517098327555,0.0001555355868465,1.0,1.36697214499989e-05,0.759851386238297,1.0845564159082675,0.0001555355868465
ENSG00000008710,PKD1,"polycystin 1, transient receptor potential channel interacting",5310.0,63,155,63,81,0.900612527198232,2.23034034660266,0.586690039619423,0.797423191701955,1.2783345910985,0.385285658798195,0.000160830672228,0.757841540271721,1.41702581783772e-05,0.226985834369137,0.8318101249483475,0.000160830672228
ENSG00000171466,ZNF562,zinc finger protein 562,54811.0,30,90,63,62,0.610327992702373,1.84300516609195,0.834936247444874,0.868640618150935,1.56217878910318,0.0003075208343077,0.0001609933000858,1.0,1.42080517711652e-05,1.0,0.7812431549687439,0.0001609933000858
ENSG00000162734,PEA15,proliferation and apoptosis adaptor protein 15,8682.0,30,90,48,77,2.83239170383831,8.55296267742313,2.95218811776863,5.00644204800907,1.56217878910318,0.703754458900474,0.0001609933000858,0.3827151359432,1.42080517711652e-05,0.0419356274025499,1.132966624001827,0.0001609933000858
ENSG00000197961,ZNF121,zinc finger protein 121,7675.0,32,94,28,52,1.16915421261918,3.45693873281514,0.666423930138503,1.30837300024734,1.53209119296974,0.913434104308025,0.0001624322800151,0.310697111852151,1.43798074289766e-05,0.0285292494486015,1.2227626486388825,0.0001624322800151
ENSG00000129103,SUMF2,sulfatase modifying factor 2,25870.0,40,110,85,145,2.58398475850453,7.1526117207549,3.57700554726995,6.45066320876267,1.43776928405421,0.793005769981272,0.0001624322800151,0.122954069030792,1.43823947105667e-05,0.0056181461362998,1.1153875270177411,0.0001624322800151
ENSG00000167702,KIFC2,kinesin family member C2,90990.0,33,96,39,71,1.96592314663084,5.75659714212711,1.51351920058416,2.91284485807345,1.5181995592231,0.885599823817945,0.0001628867289408,0.214365802645585,1.44345038909808e-05,0.0140027819993619,1.2018996915205225,0.0001628867289408
ENSG00000230291,RPL26P32,ribosomal protein L26 pseudogene 32,400055.0,34,98,47,64,20.706628207892,60.0756602998527,18.6465743940403,26.8421223690002,1.50499873225194,0.467732230143981,0.0001631612057943,0.757841540271721,1.44707176396808e-05,0.222894005916607,0.9863654811979605,0.0001631612057943
ENSG00000182287,AP1S2,adaptor related protein complex 1 subunit sigma 2,8905.0,458,228,826,823,22.3534913621002,11.2009985798118,26.2621734643168,27.6621626828306,-1.02474847730229,0.0181396479601402,0.0001631799912978,1.0,1.44842755721345e-05,0.935529481700899,-0.5033044146710749,0.0001631799912978
ENSG00000241157,RPL32P32,ribosomal protein L32 pseudogene 32,100271488.0,53,13,17,20,39.0025582788357,9.62947446132843,8.14961097186338,10.135697248711,-2.03580111620297,0.256118531771137,0.0001637734837326,1.0,1.45727607956222e-05,0.763300372401604,-0.8898412922159166,0.0001637734837326
ENSG00000232472,EEF1B2P3,eukaryotic translation elongation factor 1 beta 2 pseudogene 3,644820.0,13,53,41,37,5.07964525922389,20.8452884867423,10.4362535089974,9.95630437705239,1.99834591575284,-0.124307832223275,0.0001637734837326,1.0,1.45727607956222e-05,0.773671927326125,0.9370190417647826,0.0001637734837326
ENSG00000005700,IBTK,inhibitor of Bruton tyrosine kinase,25998.0,13,53,34,48,0.394999367559789,1.62095487945994,0.672980834928505,1.00438610194819,1.99834591575284,0.519276024645291,0.0001637734837326,0.757841540271721,1.45727607956222e-05,0.226242386105157,1.2588109701990655,0.0001637734837326
ENSG00000100523,DDHD1,DDHD domain containing 1,80821.0,112,251,177,169,1.65355440174742,3.73006324087604,1.70233278410983,1.71827859064751,1.14447338927084,-0.0433030679553383,0.0001643498364202,1.0,1.46360224533969e-05,0.870932560231033,0.5505851606577509,0.0001643498364202
ENSG00000102172,SMS,spermine synthase,6611.0,262,122,565,590,34.2595438251764,16.0576550361282,48.1281827906919,53.1298641566193,-1.12072173536281,0.0858372499595,0.0001657584141425,1.0,1.47735417939301e-05,0.701020776904788,-0.5174422427016551,0.0001657584141425
ENSG00000130518,IQCN,IQ motif containing N,80726.0,365,728,307,489,10.5633502991558,21.2071449792857,5.78785876062114,9.74594791164018,0.976961058982591,0.694761252497041,0.0001677315899407,0.0747921776099569,1.49616284861857e-05,0.0025835513909867,0.835861155739816,0.0001677315899407
ENSG00000090621,PABPC4,poly(A) binding protein cytoplasmic 4,8761.0,90,208,110,109,3.5156404250827,8.178379961258,2.79914474721833,2.93220849336051,1.18863026031606,0.010204711264056,0.0001708955139671,1.0,1.52687582075274e-05,1.0,0.5994174857900579,0.0001708955139671
ENSG00000204842,ATXN2,ataxin 2,6311.0,318,152,231,235,5.0934417099326,2.45058525962186,2.41027686329098,2.59214022745148,-1.08316452153313,0.0481338299667867,0.0001709394538932,1.0,1.52851413734894e-05,0.859136267250395,-0.5175153457831717,0.0001709394538932
ENSG00000196305,IARS1,isoleucyl-tRNA synthetase 1,3376.0,10,46,25,25,0.357955732151975,1.65740697285812,0.582961751963331,0.616276687193616,2.16892935191116,0.0232753746772601,0.0001717025335119,1.0,1.54071502824503e-05,1.0,1.0961023632942102,0.0001717025335119
ENSG00000171596,NMUR1,neuromedin U receptor 1,10316.0,0,18,3,4,0.0,1.49019641557587,0.160738898215981,0.226566346447436,7.17058506583989,0.42310747346144,0.0001717025335119,1.0,1.54284523990822e-05,1.0,3.796846269650665,0.0001717025335119
ENSG00000130590,SAMD10,sterile alpha motif domain containing 10,140700.0,0,18,5,13,0.0,1.95915210390607,0.352204075614744,0.96806251273403,7.17058506583989,1.37968864011133,0.0001717025335119,0.587550143667211,1.54284523990822e-05,0.111029597260637,4.27513685297561,0.0001717025335119
ENSG00000166405,RIC3,RIC3 acetylcholine receptor chaperone,79608.0,10,46,8,13,0.344324197251984,1.59429022694606,0.179443719315024,0.30826009308531,2.16892935191116,0.714978141116137,0.0001717025335119,0.88448460063668,1.54071502824503e-05,0.407172820969574,1.4419537465136485,0.0001717025335119
ENSG00000265728,,,,18,0,22,12,5.5773271024353,0.0,4.44065489488531,2.56059719967436,-7.18929461478213,-0.84448761275662,0.0001717025335119,0.67104987237652,1.54284523990822e-05,0.152171180481967,-4.0168911137693755,0.0001717025335119
ENSG00000151690,MFSD6,major facilitator superfamily domain containing 6,54842.0,20,68,13,18,0.878537679872912,3.00663922060788,0.372001320123681,0.544514327405466,1.74043185865545,0.488863277105108,0.0001718354918439,0.932996297218498,1.54696863047851e-05,0.504731259469492,1.114647567880279,0.0001718354918439
ENSG00000174132,FAM174A,family with sequence similarity 174 member A,345757.0,522,263,897,797,102.665052342155,52.0654812402818,114.925209617631,107.948561789167,-1.00747965473753,-0.147114754152471,0.000172537384921,0.932843177738853,1.55663374531578e-05,0.502451413416093,-0.5772972044450004,0.000172537384921
ENSG00000090565,RAB11FIP3,RAB11 family interacting protein 3,9727.0,14,55,14,11,0.589935187389768,2.3328185674261,0.384304113045514,0.319209170549511,1.94572112985314,-0.32128869722107,0.0001740507767401,1.0,1.57282439263809e-05,0.707152630519456,0.812216216316035,0.0001740507767401
ENSG00000178573,MAF,MAF bZIP transcription factor,4094.0,53,135,73,85,2.00613244468936,5.14350905976196,1.80001997210164,2.21569035441175,1.32802317990647,0.242572755873742,0.0001744862414861,0.900489978071345,1.57832291236745e-05,0.439800132334547,0.785297967890106,0.0001744862414861
ENSG00000243449,C4orf48,chromosome 4 open reading frame 48,401115.0,4,31,25,30,1.96239286937538,15.3083952974965,7.98981467829743,10.135697248711,2.89709163820859,0.28512267770468,0.0001744862414861,0.983834656360082,1.57930266670923e-05,0.633544606962873,1.591107157956635,0.0001744862414861
ENSG00000169710,FASN,fatty acid synthase,2194.0,21,70,28,26,0.59686554926287,2.00261408420586,0.518425052830628,0.50890530119051,1.71221057883429,-0.0831382507182762,0.0001760534294661,1.0,1.59477053509993e-05,0.904122786926442,0.8145361640580069,0.0001760534294661
ENSG00000102763,VWA8,von Willebrand factor A domain containing 8,23078.0,24,30,12,58,0.832763968143581,1.04778927189912,0.271245574933162,1.38594209923435,0.30168071647808,2.28442009236419,0.694222003385401,0.0001790039281873,0.546645441377296,1.12187274625504e-06,1.293050404421135,0.0001790039281873
ENSG00000285693,,,,196,87,168,157,39.9729910112953,17.8596044370703,22.3198148611283,22.0504083332235,-1.18943474759004,-0.0742477740557877,0.0001795954686162,1.0,1.6294735346683e-05,0.784428212509403,-0.6318412608229138,0.0001795954686162
ENSG00000158321,AUTS2,activator of transcription and developmental regulator AUTS2,26053.0,22,72,12,29,0.234190815367255,0.771474690331476,0.0832145282522881,0.21259428472002,1.68605202817943,1.28749428644975,0.0001801158016003,0.268077505578343,1.63681973907332e-05,0.0211184946509498,1.4867731573145901,0.0001801158016003
ENSG00000174243,DDX23,DEAD-box helicase 23,9416.0,1201,635,1576,1392,58.627707366165,31.201511840508,50.1172057034697,46.7956569492727,-0.938110475028043,-0.155703428215974,0.0001834700358614,0.914338589028773,1.66997576731447e-05,0.463606958353318,-0.5469069516220085,0.0001834700358614
ENSG00000144659,SLC25A38,solute carrier family 25 member 38,54977.0,23,74,25,26,2.2889668893353,7.4128532523201,1.6207738265517,1.78193325033687,1.66173416176949,0.0795850429268723,0.0001837038617952,1.0,1.67344284538787e-05,0.999999999999999,0.8706596023481812,0.0001837038617952
ENSG00000135127,BICDL1,BICD family like cargo adaptor 1,92558.0,15,57,22,38,0.724625375726687,2.77165482728019,0.692334050898421,1.26418981001428,1.89844610501581,0.808347209130458,0.0001841432518894,0.530241149117355,1.67878740791199e-05,0.0880126988394008,1.353396657073134,0.0001841432518894
ENSG00000259865,,,,171,74,228,171,36.357816524503,15.8370909772681,31.5796463304006,25.0382633479394,-1.22583514598405,-0.391397220160917,0.0001854277942819,0.618455802430158,1.69320089079793e-05,0.123763273099637,-0.8086161830724835,0.0001854277942819
ENSG00000100197,CYP2D6,cytochrome P450 family 2 subfamily D member 6,1565.0,76,24,75,76,8.32677867650597,2.64677290023152,5.35297757603054,5.73433988264543,-1.67661658232302,0.0424303212960067,0.0001864203656415,1.0,1.70498148141731e-05,0.902370225110934,-0.8170931305135066,0.0001864203656415
ENSG00000107672,NSMCE4A,"NSE4 homolog A, SMC5-SMC6 complex component",54780.0,8,41,14,28,0.59818918964872,3.0858473490351,0.681941845531229,1.44182653495635,2.32091004118382,1.01683849899405,0.000186901051281,0.469392349006736,1.710739836824e-05,0.0663279233875574,1.668874270088935,0.000186901051281
ENSG00000166341,DCHS1,dachsous cadherin-related 1,8642.0,11,48,10,16,0.272020294130724,1.19479079114344,0.161093995193899,0.272480239674113,2.09427203852714,0.694533951846703,0.0001877169868811,0.856586723804079,1.72368024683147e-05,0.35667249670387,1.3944029951869215,0.0001877169868811
ENSG00000111142,METAP2,methionyl aminopeptidase 2,10988.0,11,48,35,30,0.648887421737351,2.85009880773094,1.34497882360117,1.21872111206946,2.09427203852714,-0.198235386172079,0.0001877169868811,0.996542017909654,1.72368024683147e-05,0.667032020281128,0.9480183261775305,0.0001877169868811
ENSG00000166289,PLEKHF1,pleckstrin homology and FYVE domain containing 1,79156.0,3,28,24,15,0.345852529198011,3.2491498483695,1.80240205797624,1.19087826681983,3.15150422457867,-0.650359310031086,0.0001887204957711,0.768253871195381,1.73427011490597e-05,0.240747622472752,1.250572457273792,0.0001887204957711
ENSG00000277654,LOC440311,NOP53 ribosome biogenesis factor pseudogene,440311.0,2,25,9,5,0.121971932488801,1.53465912579607,0.357555242509443,0.209993727528543,3.54535043910945,-0.809326297514602,0.0001895531864634,0.900489978071345,1.74330360965476e-05,0.439814204606746,1.3680120707974242,0.0001895531864634
